track_popularity,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_occurences,duration_sec,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,subgenre_big room,subgenre_classic rock,subgenre_dance pop,subgenre_electro house,subgenre_electropop,subgenre_gangster rap,subgenre_hard rock,subgenre_hip hop,subgenre_hip pop,subgenre_indie poptimism,subgenre_latin hip hop,subgenre_latin pop,subgenre_neo soul,subgenre_new jack swing,subgenre_permanent wave,subgenre_pop edm,subgenre_post-teen pop,subgenre_progressive electro house,subgenre_reggaeton,subgenre_southern hip hop,subgenre_trap,subgenre_tropical,subgenre_urban contemporary,days_since_release
26,0.659,0.768,-4.733,1,0.149,0.0495,0.000111,0.0763,0.206,121.98,1,295.082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3298
26,0.557,0.573,-6.005,1,0.286,0.623,0.00433,0.104,0.328,160.215,1,205.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3091
26,0.664,0.774,-6.27,0,0.309,0.38,6.2e-06,0.0439,0.684,96.794,1,192.002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3542
26,0.492,0.67,-4.522,0,0.255,0.000813,0.0169,0.724,0.363,150.044,1,158.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2352
26,0.551,0.292,-15.494,1,0.0383,0.0802,0.0,0.0811,0.582,78.158,1,196.067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14000
26,0.53,0.85,-3.813,1,0.037,9.77e-05,2.48e-06,0.29,0.546,139.894,1,206.012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3031
26,0.442,0.55,-7.453,0,0.0654,0.0877,4.7e-05,0.17,0.0944,134.646,1,245.186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3740
26,0.625,0.533,-7.439,1,0.0505,0.336,0.0,0.1,0.598,67.945,1,246.573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5330
26,0.687,0.535,-10.489,0,0.131,0.581,0.101,0.345,0.516,94.926,1,296.694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4973
26,0.419,0.541,-9.118,1,0.0543,0.292,0.0,0.354,0.244,127.259,1,216.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5234
26,0.59,0.629,-6.872,0,0.318,0.281,0.0,0.127,0.206,82.318,1,187.099,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570
26,0.43,0.37,-11.11,0,0.0266,0.226,0.118,0.23,0.221,65.74,1,185.067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2772
26,0.389,0.597,-8.436,1,0.0308,0.534,0.406,0.144,0.506,143.943,1,400.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3713
26,0.651,0.848,-7.431,0,0.0409,0.132,0.00394,0.356,0.774,126.968,1,245.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11371
26,0.7,0.908,-6.418,1,0.0827,0.00547,1.17e-06,0.111,0.664,136.978,1,301.227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5579
26,0.802,0.577,-4.483,1,0.0545,0.0241,0.0,0.165,0.544,130.652,1,218.013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5579
26,0.621,0.626,-6.475,0,0.0919,0.000532,0.53,0.0649,0.3,127.96,1,174.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4596
26,0.716,0.814,-5.102,0,0.175,0.138,0.00117,0.176,0.361,128.1,1,240.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5345
26,0.66,0.584,-6.503,1,0.116,0.381,1.9e-06,0.217,0.238,87.048,1,253.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6695
26,0.841,0.691,-5.304,0,0.0374,0.425,6.01e-05,0.105,0.262,120.042,1,224.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3395
26,0.799,0.58,-8.152,0,0.0891,0.47,0.000183,0.154,0.601,95.039,1,208.747,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2482
26,0.754,0.794,-5.139,1,0.107,0.0275,0.0,0.116,0.748,122.049,1,253.493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7165
26,0.522,0.758,-4.927,1,0.0352,0.00152,1.36e-05,0.173,0.171,145.148,1,239.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9251
26,0.435,0.786,-6.063,1,0.0934,0.131,0.00305,0.0839,0.794,181.485,1,323.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3871
26,0.74,0.852,-5.481,0,0.0467,0.278,0.0,0.0803,0.745,131.527,1,231.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15106
26,0.65,0.812,-4.355,0,0.0296,0.404,0.0006,0.424,0.521,113.999,1,227.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926
26,0.784,0.944,-6.579,1,0.0505,0.16,1.13e-06,0.234,0.757,116.058,1,241.707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665
26,0.834,0.22,-16.99,1,0.412,0.167,0.0748,0.335,0.887,139.115,1,158.826,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5241
26,0.628,0.776,-5.424,0,0.0592,0.217,0.0,0.132,0.664,82.981,1,160.247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3640
26,0.556,0.562,-7.141,1,0.0859,0.204,0.0,0.126,0.115,80.093,1,161.999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2296
26,0.586,0.507,-8.184,0,0.0389,0.769,0.0,0.172,0.388,119.77,1,294.227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10634
26,0.92,0.543,-7.851,1,0.287,0.0208,0.0,0.427,0.463,92.961,1,206.827,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8914
26,0.806,0.697,-7.736,1,0.0468,0.195,0.0265,0.364,0.44,123.004,1,203.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3864
26,0.712,0.678,-5.695,1,0.186,0.221,1.21e-05,0.346,0.601,87.089,1,180.584,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354
26,0.567,0.365,-11.235,1,0.0346,0.527,0.0,0.256,0.285,115.881,1,237.293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9502
26,0.539,0.279,-9.138,0,0.033,0.852,5.6e-05,0.0787,0.241,94.004,1,366.413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7790
26,0.444,0.887,-4.14,0,0.36,0.0177,0.000182,0.0831,0.421,80.195,1,189.535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3188
26,0.912,0.573,-6.898,1,0.0398,0.0381,1.23e-05,0.0475,0.872,96.995,1,322.347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6220
26,0.686,0.603,-6.725,0,0.198,0.0343,2.27e-05,0.0907,0.651,119.945,1,207.011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3542
26,0.514,0.686,-4.991,0,0.207,0.0104,0.0,0.273,0.524,81.328,1,250.521,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3542
26,0.677,0.588,-9.496,0,0.0368,0.0325,0.000228,0.128,0.174,128.019,2,266.788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303
26,0.384,0.907,-6.117,1,0.0713,2.49e-05,0.132,0.302,0.67,156.009,1,168.078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
26,0.656,0.264,-12.731,1,0.0381,0.817,0.352,0.133,0.464,129.504,1,286.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5358
26,0.622,0.628,-7.754,1,0.0343,0.381,0.00208,0.0773,0.227,116.114,1,207.759,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562
26,0.758,0.671,-3.93,1,0.0428,0.021,0.0,0.256,0.258,130.009,1,196.413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3710
26,0.812,0.472,-9.03,0,0.0441,0.525,0.0886,0.102,0.596,121.956,1,205.063,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3808
26,0.859,0.557,-5.907,0,0.053,0.289,8.13e-05,0.12,0.56,121.977,1,142.859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2430
26,0.661,0.742,-5.588,1,0.173,0.225,0.0,0.0992,0.478,108.045,1,232.222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2597
26,0.651,0.659,-6.952,0,0.0318,0.394,0.0,0.0882,0.526,126.034,1,189.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2471
26,0.684,0.854,-3.625,0,0.0847,0.0615,1.37e-06,0.152,0.594,101.034,1,232.973,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326
26,0.753,0.663,-9.969,0,0.327,0.0407,0.0,0.0541,0.853,165.549,1,224.333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12106
26,0.457,0.892,-5.628,0,0.0511,0.00271,0.852,0.102,0.217,180.068,1,248.105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4126
26,0.858,0.813,-11.412,1,0.149,0.00357,0.0,0.338,0.818,113.247,1,268.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13202
26,0.554,0.782,-2.927,1,0.0367,0.198,0.0,0.0756,0.63,155.912,1,193.417,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2305
26,0.684,0.868,-3.346,0,0.0315,0.173,0.000539,0.0695,0.745,119.986,1,261.939,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2687
26,0.599,0.499,-11.184,0,0.429,0.411,4.33e-06,0.223,0.34,81.59,1,237.227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326
26,0.447,0.462,-12.312,0,0.148,0.776,2.25e-06,0.101,0.28,130.029,1,206.841,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2831
26,0.64,0.906,-5.93,0,0.0388,0.00167,0.557,0.104,0.246,121.966,1,196.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2464
26,0.662,0.814,-3.811,1,0.0891,0.0966,1.22e-06,0.216,0.745,128.925,1,286.121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3226
26,0.5,0.375,-11.341,0,0.126,0.843,0.000261,0.0977,0.291,75.383,1,252.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2660
26,0.634,0.604,-7.496,1,0.0342,0.0394,0.0179,0.182,0.0567,82.529,1,112.197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2354
26,0.724,0.714,-3.776,1,0.116,0.0246,0.00308,0.441,0.65,119.162,1,181.506,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296
26,0.581,0.623,-5.998,0,0.261,0.0872,0.0,0.126,0.282,129.049,1,201.446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3101
26,0.57,0.766,-6.403,0,0.0487,0.0662,0.000515,0.155,0.15,139.96,2,171.907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443
26,0.694,0.693,-4.891,1,0.262,0.211,0.000201,0.189,0.545,100.138,2,178.587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2590
26,0.508,0.682,-5.381,1,0.0489,0.0217,0.0,0.343,0.309,127.93,2,196.348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2296
26,0.702,0.711,-11.172,0,0.374,0.362,0.0,0.0832,0.586,98.717,1,312.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12393
26,0.584,0.949,-4.415,1,0.0463,0.000333,0.941,0.814,0.216,126.979,1,419.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5114
26,0.732,0.705,-6.662,0,0.0717,0.0973,0.38,0.107,0.0634,119.937,1,198.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3909
26,0.783,0.828,-6.825,1,0.128,0.0309,0.0,0.089,0.754,155.965,1,298.173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11140
26,0.675,0.496,-7.306,0,0.0293,0.000123,0.000426,0.854,0.319,128.106,1,189.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6895
26,0.676,0.739,-4.802,0,0.0589,0.497,1.1e-06,0.0648,0.597,119.999,1,378.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3509
26,0.559,0.926,-2.675,1,0.0468,6.63e-05,5.83e-05,0.106,0.72,100.997,1,221.904,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298
26,0.756,0.759,-4.606,1,0.0378,0.000398,0.00987,0.113,0.522,96.843,1,204.333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8521
26,0.683,0.79,-6.093,1,0.314,0.266,0.0,0.266,0.523,96.008,1,164.573,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2933
26,0.701,0.927,-3.21,0,0.0644,0.31,0.0,0.0505,0.832,119.991,1,208.53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2354
26,0.449,0.942,-4.23,1,0.108,0.0493,0.00565,0.273,0.356,137.557,1,205.427,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8732
26,0.69,0.722,-7.106,0,0.0774,0.12,8.12e-06,0.2,0.661,92.208,1,239.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6196
26,0.742,0.732,-5.261,1,0.0413,0.0552,1.65e-06,0.0594,0.576,104.965,1,185.187,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
26,0.837,0.677,-8.518,0,0.0412,0.115,0.00161,0.0874,0.798,124.008,1,285.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2371
26,0.657,0.79,-8.626,1,0.0378,0.0135,4.84e-05,0.14,0.654,104.874,1,229.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8144
26,0.611,0.618,-9.413,0,0.0896,0.212,0.316,0.221,0.12,109.959,1,192.261,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3362
26,0.812,0.813,-5.583,0,0.0984,0.0987,0.00015,0.0758,0.348,128.066,1,180.88,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752
26,0.795,0.505,-7.281,1,0.0288,0.502,0.0153,0.288,0.961,109.889,1,268.893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7029
26,0.681,0.864,-2.951,0,0.049,0.026,0.000563,0.586,0.249,127.994,1,186.516,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556
26,0.415,0.613,-4.921,0,0.104,0.000836,0.00482,0.212,0.591,135.869,1,255.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4235
26,0.364,0.953,-3.349,1,0.0941,0.00447,0.0,0.281,0.551,188.182,1,262.19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352
26,0.695,0.525,-6.924,1,0.0413,0.0416,1.71e-06,0.114,0.23,126.087,1,271.467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8974
26,0.544,0.459,-8.784,1,0.0253,0.127,0.0,0.119,0.751,96.326,1,225.853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9854
26,0.763,0.925,-3.073,0,0.104,0.0123,1.77e-06,0.0857,0.876,111.979,1,165.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3143
26,0.809,0.789,-6.994,0,0.081,0.061,0.00309,0.679,0.533,92.999,1,405.493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11078
26,0.643,0.925,-3.333,1,0.318,0.184,0.0,0.078,0.676,93.291,1,150.427,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919
26,0.861,0.59,-8.745,1,0.0756,0.0736,0.0,0.0942,0.43,150.035,1,229.065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2468
26,0.792,0.596,-5.908,0,0.192,0.0747,0.0,0.218,0.653,95.982,1,135.113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4440
26,0.592,0.595,-4.517,0,0.0297,0.51,0.0,0.106,0.58,106.646,1,147.467,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13066
26,0.458,0.683,-10.029,1,0.415,0.0449,0.0,0.104,0.389,77.959,1,209.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5964
26,0.505,0.879,-6.352,1,0.264,0.479,0.0,0.199,0.68,170.241,1,257.627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9982
26,0.694,0.528,-12.454,0,0.053,0.00748,0.0328,0.0974,0.0735,142.047,1,223.376,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2473
26,0.678,0.677,-6.676,1,0.0413,0.334,0.0,0.0909,0.342,100.05,1,245.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3283
26,0.623,0.965,-4.686,0,0.263,0.105,0.0,0.0723,0.478,92.54,1,159.009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4307
26,0.693,0.52,-17.197,1,0.0463,0.828,0.943,0.0878,0.325,120.028,1,76.067,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542
26,0.715,0.501,-10.407,1,0.0505,0.681,0.0829,0.0769,0.33,119.954,1,198.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3352
26,0.305,0.506,-5.858,1,0.0372,0.278,6.33e-05,0.899,0.22,138.489,1,285.439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2555
26,0.787,0.931,-5.156,1,0.0539,0.00122,0.799,0.0999,0.508,127.994,1,181.875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324
26,0.579,0.811,-7.914,1,0.293,0.000184,0.71,0.349,0.161,127.105,1,215.925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877
26,0.75,0.859,-2.206,0,0.0311,0.236,0.0413,0.129,0.97,118.194,1,253.867,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8156
26,0.548,0.754,-6.493,0,0.289,0.0823,0.0,0.322,0.59,94.593,1,164.101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3452
26,0.497,0.954,-3.491,0,0.0746,2.78e-05,0.00113,0.289,0.35,104.933,1,164.929,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338
26,0.534,0.767,-4.807,0,0.305,0.0165,0.0,0.188,0.225,127.992,1,228.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3535
26,0.727,0.793,-12.555,1,0.127,0.0924,0.000299,0.313,0.888,93.647,1,302.987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12393
26,0.379,0.99,-2.758,1,0.16,0.000502,0.0,0.363,0.211,173.702,1,187.586,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2919
26,0.705,0.616,-7.146,1,0.153,0.0043,0.0,0.586,0.434,134.94,1,213.693,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2555
26,0.778,0.621,-6.349,1,0.108,0.162,0.0,0.119,0.213,95.596,1,141.947,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452
26,0.683,0.807,-8.362,1,0.257,0.0504,0.0,0.211,0.734,168.03,1,268.841,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4651
26,0.7,0.611,-8.396,1,0.0317,0.0241,0.0,0.505,0.727,113.927,2,261.579,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2495
26,0.455,0.898,-5.796,1,0.0482,4.43e-05,0.139,0.135,0.709,180.11,2,201.056,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457
26,0.756,0.57,-13.267,0,0.0973,0.0532,0.0227,0.0559,0.767,97.92,1,337.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13856
26,0.542,0.169,-13.416,1,0.0586,0.78,0.0,0.11,0.411,108.764,1,195.092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2331
26,0.696,0.889,-2.716,1,0.035,0.0187,0.0,0.35,0.586,144.06,1,195.558,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536
26,0.679,0.635,-6.638,1,0.199,0.576,6.19e-05,0.0846,0.349,75.952,1,277.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5092
26,0.824,0.701,-7.591,0,0.047,0.0436,0.382,0.327,0.836,123.051,1,221.177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3314
26,0.787,0.392,-9.444,0,0.148,0.83,0.00307,0.139,0.832,96.019,1,240.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10643
26,0.765,0.987,-3.013,1,0.195,0.0426,0.00608,0.233,0.604,123.994,1,340.645,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527
26,0.748,0.735,-5.68,0,0.107,0.0236,6.05e-06,0.0881,0.457,104.995,1,216.333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2633
26,0.675,0.928,-2.895,0,0.0374,0.0642,0.0012,0.0559,0.72,134.951,1,422.027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14511
26,0.664,0.27,-19.525,1,0.0774,0.77,0.547,0.0947,0.208,180.058,1,222.702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2527
